,Administrador,Usuario,mini juego,color presionado,dificultad,Juego,botón correcto,tiempo de interacción,número de interacción,auto push,tiempo de lección,tiempo de sesión
1750,5,9,1,0,0,0,1,4.183393,3.0,0.0,0.0,0.0
1751,5,9,1,2,0,0,1,4.150966,4.0,0.0,0.0,0.0
1752,5,9,1,4,0,0,2,0.0,0.0,0.0,0.0,0.0
1753,5,9,0,0,1,0,1,1.774947,1.0,0.0,0.0,0.0
1754,5,9,0,2,1,0,1,1.949958,2.0,0.0,0.0,0.0
1755,5,9,0,1,1,0,1,1.732972,3.0,0.0,0.0,0.0
1756,5,9,0,1,1,0,1,1.683489,4.0,0.0,0.0,0.0
1757,5,9,0,2,1,0,1,1.617212,5.0,0.0,0.0,0.0
1758,5,9,0,4,1,0,2,0.0,0.0,0.0,0.0,0.0
1759,5,9,2,0,1,0,1,1.898544,1.0,0.0,0.0,0.0
1760,5,9,2,3,1,0,1,1.74952,2.0,0.0,0.0,0.0
1761,5,9,2,3,1,0,1,1.666498,3.0,0.0,0.0,0.0
1762,5,9,2,0,1,0,1,2.267859,4.0,0.0,0.0,0.0
1763,5,9,2,1,1,0,1,2.266613,5.0,0.0,0.0,0.0
1764,5,9,2,4,1,0,2,0.0,0.0,0.0,0.0,0.0
1765,5,9,3,2,1,0,1,1.267425,1.0,0.0,0.0,0.0
1766,5,9,3,3,1,0,1,2.116755,2.0,0.0,0.0,0.0
1767,5,9,3,2,1,0,1,1.182978,3.0,0.0,0.0,0.0
1768,5,9,3,1,1,0,1,1.216685,4.0,0.0,0.0,0.0
1769,5,9,3,2,1,0,1,1.1013,5.0,0.0,0.0,0.0
1770,5,9,3,4,1,0,2,0.0,0.0,0.0,0.0,0.0
1771,5,9,1,1,1,0,1,8.166848,1.0,0.0,0.0,0.0
1772,5,9,1,1,1,0,1,3.133706,2.0,0.0,0.0,0.0
1773,5,9,1,0,1,0,0,1.61686,3.0,0.0,0.0,0.0
1774,5,9,1,0,1,0,0,4.833708,4.0,0.0,0.0,0.0
1775,5,9,1,0,1,0,1,4.050117,5.0,0.0,0.0,0.0
1776,5,9,1,2,1,0,1,2.200274,6.0,0.0,0.0,0.0
1777,5,9,1,0,1,0,1,2.583336,7.0,0.0,0.0,0.0
1778,5,9,1,4,1,0,2,0.0,0.0,0.0,0.0,0.0
1779,5,9,0,1,2,0,1,2.009575,1.0,0.0,0.0,0.0
1780,5,9,0,1,2,0,1,1.81626,2.0,0.0,0.0,0.0
1781,5,9,0,3,2,0,1,1.616785,3.0,0.0,0.0,0.0
1782,5,9,0,2,2,0,1,1.333502,4.0,0.0,0.0,0.0
1783,5,9,0,2,2,0,1,1.417122,5.0,0.0,0.0,0.0
1784,5,9,0,4,2,0,2,0.0,0.0,0.0,0.0,0.0
1785,5,9,2,3,2,0,1,2.21429,1.0,0.0,0.0,0.0
1786,5,9,2,1,2,0,1,1.699888,2.0,0.0,0.0,0.0
1787,5,9,2,1,2,0,1,1.700238,3.0,0.0,0.0,0.0
1788,5,9,2,1,2,0,1,2.150724,4.0,0.0,0.0,0.0
1789,5,9,2,2,2,0,1,2.016902,5.0,0.0,0.0,0.0
1790,5,9,2,4,2,0,2,0.0,0.0,0.0,0.0,0.0
1791,5,9,3,1,2,0,0,0.2506295,1.0,0.0,0.0,0.0
1792,5,9,3,1,2,0,0,0.9012417,2.0,0.0,0.0,0.0
1793,5,9,3,3,2,0,1,1.700585,3.0,0.0,0.0,0.0
1794,5,9,3,4,2,0,2,0.0,0.0,0.0,0.0,0.0
1795,5,9,9,4,2,0,2,0.0,0.0,0.0,0.0,0.0
1796,5,9,12,4,2,0,2,0.0,0.0,0.0,0.0,0.0
1797,9,12,8,3,0,0,1,4.4,1.0,0.0,0.0,0.0
1798,9,12,8,1,0,0,1,6.351068,2.0,0.0,0.0,0.0
1799,9,12,8,2,0,0,1,3.200468,3.0,0.0,0.0,0.0
1800,9,12,8,0,0,0,1,3.266714,4.0,0.0,0.0,0.0
1801,9,12,8,4,0,0,2,0.0,0.0,0.0,0.0,0.0
1802,9,12,0,0,0,0,1,8.835914,1.0,0.0,0.0,0.0
1803,9,12,0,1,0,0,0,4.617159,2.0,0.0,0.0,0.0
1804,9,12,0,1,0,0,0,5.450242,3.0,0.0,0.0,0.0
1805,9,12,0,1,0,0,1,12.01977,4.0,0.0,0.0,0.0
1806,9,12,0,3,0,0,1,15.98423,5.0,0.0,0.0,0.0
1807,9,12,0,3,0,0,1,5.900871,6.0,0.0,0.0,0.0
1808,9,12,0,4,0,0,2,0.0,0.0,0.0,0.0,0.0
1809,9,12,2,0,0,0,0,4.41103,1.0,0.0,0.0,0.0
1810,9,12,2,0,0,0,1,20.96239,2.0,0.0,0.0,0.0
1811,9,12,2,0,0,0,0,10.03525,3.0,0.0,0.0,0.0
1812,9,12,2,0,0,0,1,4.4,4.0,0.0,0.0,0.0
1813,9,12,2,0,0,0,1,0.1664682,5.0,0.0,0.0,0.0
1814,9,12,2,1,0,0,1,4.4,6.0,0.0,0.0,0.0
1815,9,12,2,4,0,0,2,0.0,0.0,0.0,0.0,0.0
1816,9,12,3,1,0,0,1,10.90042,1.0,0.0,0.0,0.0
1817,9,12,3,3,0,0,1,4.4,2.0,0.0,0.0,0.0
1818,9,12,3,3,0,0,1,4.151206,3.0,0.0,0.0,0.0
1819,9,12,3,3,0,0,0,1.883794,4.0,0.0,0.0,0.0
1820,9,12,3,3,0,0,0,1.983568,5.0,0.0,0.0,0.0
1821,9,12,3,3,0,0,0,2.15039,6.0,0.0,0.0,0.0
1822,9,12,3,3,0,0,0,2.28416,7.0,0.0,0.0,0.0
1823,9,12,3,3,0,0,0,2.583603,8.0,0.0,0.0,0.0
1824,9,12,3,1,0,0,1,6.601501,9.0,0.0,0.0,0.0
1825,9,12,3,4,0,0,2,0.0,0.0,0.0,0.0,0.0
1826,9,12,1,0,0,0,1,4.4,1.0,0.0,0.0,0.0
1827,9,12,1,2,0,0,1,6.383214,2.0,0.0,0.0,0.0
1828,9,12,1,1,0,0,0,7.416711,3.0,0.0,0.0,0.0
1829,9,12,1,1,0,0,0,9.250299,4.0,0.0,0.0,0.0
1830,9,12,1,1,0,0,0,10.45005,5.0,0.0,0.0,0.0
1831,9,12,1,1,0,0,0,11.45006,6.0,0.0,0.0,0.0
1832,9,12,1,1,0,0,0,4.4,7.0,0.0,0.0,0.0
1833,9,12,1,1,0,0,0,4.4,8.0,0.0,0.0,0.0
1834,9,12,1,1,0,0,0,4.4,9.0,0.0,0.0,0.0
1835,9,12,1,1,0,0,1,4.4,10.0,0.0,0.0,0.0
1836,9,12,1,1,0,0,1,6.800246,11.0,0.0,0.0,0.0
1837,9,12,1,4,0,0,2,0.0,0.0,0.0,0.0,0.0
1838,9,12,0,2,1,0,1,8.366559,1.0,0.0,0.0,0.0
1839,9,12,0,2,1,0,1,7.768928,2.0,0.0,0.0,0.0
1840,9,12,0,3,1,0,1,6.283504,3.0,0.0,0.0,0.0
1841,9,12,0,0,1,0,0,2.483382,4.0,0.0,0.0,0.0
1842,9,12,0,0,1,0,0,3.483704,5.0,0.0,0.0,0.0
1843,9,12,0,2,1,0,0,1.566603,6.0,0.0,0.0,0.0
1844,9,12,0,2,1,0,1,8.433228,7.0,0.0,0.0,0.0
1845,9,12,0,0,1,0,0,0.2500074,8.0,0.0,0.0,0.0
1846,9,12,0,2,1,0,1,7.683378,9.0,0.0,0.0,0.0
1847,9,12,0,4,1,0,2,0.0,0.0,0.0,0.0,0.0
1848,9,12,2,0,1,0,0,5.116852,1.0,0.0,0.0,0.0
1849,9,12,2,0,1,0,0,5.218094,2.0,0.0,0.0,0.0
1850,9,12,2,0,1,0,0,5.684642,3.0,0.0,0.0,0.0
1851,9,12,2,0,1,0,0,5.76757,4.0,0.0,0.0,0.0
1852,9,12,2,3,1,0,0,5.23231,5.0,0.0,0.0,0.0
1853,9,12,2,3,1,0,0,5.399815,6.0,0.0,0.0,0.0
1854,9,12,2,1,1,0,0,2.566366,7.0,0.0,0.0,0.0
1855,9,12,2,4,1,0,2,0.0,0.0,0.0,0.0,0.0
1856,9,12,9,4,1,0,2,0.0,0.0,0.0,0.0,0.0
1857,0,20,8,3,0,0,1,2.068033,1.0,0.0,0.0,0.0
1858,0,20,8,1,0,0,1,4.416685,2.0,0.0,0.0,0.0
1859,0,20,8,2,0,0,1,4.167031,3.0,0.0,0.0,0.0
1860,0,20,8,0,0,0,1,3.63346,4.0,0.0,0.0,0.0
1861,0,20,8,4,0,0,2,0.0,0.0,0.0,0.0,0.0
1862,0,20,0,2,0,0,1,2.656937,1.0,0.0,0.0,0.0
1863,0,20,0,3,0,0,1,1.866695,2.0,0.0,0.0,0.0
1864,0,20,0,1,0,0,1,1.516542,3.0,0.0,0.0,0.0
1865,0,20,0,1,0,0,1,2.382859,4.0,0.0,0.0,0.0
1866,0,20,0,4,0,0,2,0.0,0.0,0.0,0.0,0.0
1867,0,20,2,1,0,0,0,1.487102,1.0,0.0,0.0,0.0
1868,0,20,2,1,0,0,0,2.43733,2.0,0.0,0.0,0.0
1869,0,20,2,1,0,0,0,2.753867,3.0,0.0,0.0,0.0
1870,0,20,2,1,0,0,0,6.803916,4.0,0.0,0.0,0.0
1871,0,20,2,1,0,0,0,8.320829,5.0,0.0,0.0,0.0
1872,0,20,2,1,0,0,0,9.204115,6.0,0.0,0.0,0.0
1873,0,20,2,1,0,0,0,9.571556,7.0,0.0,0.0,0.0
1874,0,20,2,1,0,0,1,10.68738,8.0,0.0,0.0,0.0
1875,0,20,2,1,0,0,1,1.799722,9.0,0.0,0.0,0.0
1876,0,20,2,3,0,0,0,5.366273,10.0,0.0,0.0,0.0
1877,0,20,2,3,0,0,0,5.832976,11.0,0.0,0.0,0.0
1878,0,20,2,3,0,0,0,6.133065,12.0,0.0,0.0,0.0
1879,0,20,2,3,0,0,0,6.66634,13.0,0.0,0.0,0.0
1880,0,20,2,3,0,0,0,6.983383,14.0,0.0,0.0,0.0
1881,0,20,2,3,0,0,0,8.316416,15.0,0.0,0.0,0.0
1882,0,20,2,3,0,0,0,11.13331,16.0,0.0,0.0,0.0
1883,0,20,2,3,0,0,0,11.51669,17.0,0.0,0.0,0.0
1884,0,20,2,3,0,0,1,13.11663,18.0,0.0,0.0,0.0
1885,0,20,2,1,0,0,1,2.533575,19.0,0.0,0.0,0.0
1886,0,20,2,4,0,0,2,0.0,0.0,0.0,0.0,0.0
1887,0,20,3,0,0,0,1,3.866949,1.0,0.0,0.0,0.0
1888,0,20,3,3,0,0,1,2.0006,2.0,0.0,0.0,0.0
1889,0,20,3,2,0,0,1,1.199688,3.0,0.0,0.0,0.0
1890,0,20,3,3,0,0,1,1.484088,4.0,0.0,0.0,0.0
1891,0,20,3,4,0,0,2,0.0,0.0,0.0,0.0,0.0
1892,0,20,1,2,0,0,1,2.566943,1.0,0.0,0.0,0.0
1893,0,20,1,0,0,0,0,0.7333381,2.0,0.0,0.0,0.0
1894,0,20,1,0,0,0,1,2.950083,3.0,0.0,0.0,0.0
1895,0,20,1,2,0,0,1,2.900145,4.0,0.0,0.0,0.0
1896,0,20,1,3,0,0,1,1.983502,5.0,0.0,0.0,0.0
1897,0,20,1,4,0,0,2,0.0,0.0,0.0,0.0,0.0
1898,0,20,0,3,1,0,1,1.401748,1.0,0.0,0.0,0.0
1899,0,20,0,3,1,0,1,1.833294,2.0,0.0,0.0,0.0
1900,0,20,0,3,1,0,1,1.483872,3.0,0.0,0.0,0.0
1901,0,20,0,0,1,0,1,2.250836,4.0,0.0,0.0,0.0
1902,0,20,0,0,1,0,1,1.616763,5.0,0.0,0.0,0.0
1903,0,20,0,4,1,0,2,0.0,0.0,0.0,0.0,0.0
1904,0,20,2,3,1,0,1,3.126459,1.0,0.0,0.0,0.0
1905,0,20,2,1,1,0,1,1.766961,2.0,0.0,0.0,0.0
1906,0,20,2,1,1,0,1,1.483507,3.0,0.0,0.0,0.0
1907,0,20,2,1,1,0,1,1.417068,4.0,0.0,0.0,0.0
1908,0,20,2,3,1,0,1,1.684274,5.0,0.0,0.0,0.0
1909,0,20,2,4,1,0,2,0.0,0.0,0.0,0.0,0.0
1910,0,20,3,0,1,0,1,2.017016,1.0,0.0,0.0,0.0
1911,0,20,3,1,1,0,1,1.117225,2.0,0.0,0.0,0.0
1912,0,20,3,1,1,0,1,1.182673,3.0,0.0,0.0,0.0
1913,0,20,3,2,1,0,1,1.050113,4.0,0.0,0.0,0.0
1914,0,20,3,0,1,0,1,1.384111,5.0,0.0,0.0,0.0
1915,0,20,3,4,1,0,2,0.0,0.0,0.0,0.0,0.0
1916,0,20,1,0,1,0,1,2.100285,1.0,0.0,0.0,0.0
1917,0,20,1,0,1,0,1,2.033361,2.0,0.0,0.0,0.0
1918,0,20,1,1,1,0,1,3.150149,3.0,0.0,0.0,0.0
1919,0,20,1,0,1,0,1,1.717044,4.0,0.0,0.0,0.0
1920,0,20,1,0,1,0,1,1.650263,5.0,0.0,0.0,0.0
1921,0,20,1,4,1,0,2,0.0,0.0,0.0,0.0,0.0
1922,0,20,0,1,2,0,1,1.525918,1.0,0.0,0.0,0.0
1923,0,20,0,1,2,0,1,1.934065,2.0,0.0,0.0,0.0
1924,0,20,0,2,2,0,1,1.266946,3.0,0.0,0.0,0.0
1925,0,20,0,2,2,0,1,1.117438,4.0,0.0,0.0,0.0
1926,0,20,0,2,2,0,1,2.283179,5.0,0.0,0.0,0.0
1927,0,20,0,4,2,0,2,0.0,0.0,0.0,0.0,0.0
1928,0,20,2,2,2,0,1,2.185874,1.0,0.0,0.0,0.0
1929,0,20,2,0,2,0,1,1.666663,2.0,0.0,0.0,0.0
1930,0,20,2,2,2,0,1,1.699461,3.0,0.0,0.0,0.0
1931,0,20,2,2,2,0,1,1.299911,4.0,0.0,0.0,0.0
1932,0,20,2,3,2,0,1,1.933318,5.0,0.0,0.0,0.0
1933,0,20,2,4,2,0,2,0.0,0.0,0.0,0.0,0.0
1934,0,20,3,1,2,0,1,4.583659,1.0,0.0,0.0,0.0
1935,0,20,3,1,2,0,1,1.034069,2.0,0.0,0.0,0.0
1936,0,20,3,0,2,0,1,1.400257,3.0,0.0,0.0,0.0
1937,0,20,3,1,2,0,1,1.116982,4.0,0.0,0.0,0.0
1938,0,20,3,2,2,0,1,1.066737,5.0,0.0,0.0,0.0
1939,0,20,3,4,2,0,2,0.0,0.0,0.0,0.0,0.0
1940,0,20,1,4,2,0,2,0.0,0.0,0.0,0.0,0.0
1941,0,20,9,4,2,0,2,0.0,0.0,0.0,0.0,0.0
1942,0,20,11,4,2,0,2,0.0,0.0,0.0,0.0,0.0
1943,0,15,4,3,0,1,0,0.0,1.0,0.0,0.0,0.0
1944,0,15,4,3,0,1,0,6.366849,2.0,0.0,0.0,0.0
1945,0,15,4,3,0,1,0,12.05106,3.0,0.0,0.0,0.0
1946,0,15,4,3,0,1,0,17.20132,4.0,0.0,0.0,0.0
1947,0,15,4,3,0,1,0,19.86756,5.0,0.0,0.0,0.0
1948,0,15,4,3,0,1,1,4.4,6.0,0.0,0.0,0.0
1949,0,15,4,1,0,1,0,16.76809,7.0,0.0,0.0,0.0
1950,0,15,4,1,0,1,0,4.4,8.0,0.0,0.0,0.0
1951,0,15,4,1,0,1,0,4.4,9.0,0.0,0.0,0.0
1952,0,15,4,1,0,1,0,4.4,10.0,0.0,0.0,0.0
1953,0,15,4,1,0,1,1,4.4,11.0,0.0,0.0,0.0
1954,0,15,4,2,0,1,0,16.46755,12.0,0.0,0.0,0.0
1955,0,15,4,2,0,1,1,4.4,13.0,0.0,0.0,0.0
1956,0,15,4,0,0,1,1,4.233126,14.0,0.0,0.0,0.0
1957,0,15,4,4,0,1,2,0.0,0.0,0.0,0.0,0.0
1958,0,15,5,3,0,1,1,6.763092,1.0,0.0,0.0,0.0
1959,0,15,5,1,0,1,1,4.829886,2.0,0.0,0.0,0.0
1960,0,15,5,3,0,1,0,8.817373,3.0,0.0,0.0,0.0
1961,0,15,5,1,0,1,0,10.31777,4.0,0.0,0.0,0.0
1962,0,15,5,1,0,1,0,14.6508,5.0,0.0,0.0,0.0
1963,0,15,5,1,0,1,0,19.15122,6.0,0.0,0.0,0.0
1964,0,15,5,2,0,1,1,13.64657,7.0,0.0,0.0,0.0
1965,0,15,5,1,0,1,0,11.21733,8.0,0.0,0.0,0.0
1966,0,15,5,1,0,1,0,17.8175,9.0,0.0,0.0,0.0
1967,0,15,5,1,0,1,0,18.28424,10.0,0.0,0.0,0.0
1968,0,15,5,3,0,1,0,19.08431,11.0,0.0,0.0,0.0
1969,0,15,5,0,0,1,1,13.25999,12.0,0.0,0.0,0.0
1970,0,15,5,4,0,1,2,0.0,0.0,0.0,0.0,0.0
1971,0,15,6,2,0,1,0,0.0,1.0,0.0,0.0,0.0
1972,0,15,6,3,0,1,1,7.218652,2.0,0.0,0.0,0.0
1973,0,15,6,3,0,1,0,0.0,3.0,0.0,0.0,0.0
1974,0,15,6,3,0,1,0,0.0,4.0,0.0,0.0,0.0
1975,0,15,6,3,0,1,0,0.0,5.0,0.0,0.0,0.0
1976,0,15,6,3,0,1,0,0.0,6.0,0.0,0.0,0.0
1977,0,15,6,3,0,1,0,0.0,7.0,0.0,0.0,0.0
1978,0,15,6,1,0,1,1,6.383657,8.0,0.0,0.0,0.0
1979,0,15,6,2,0,1,1,3.300382,9.0,0.0,0.0,0.0
1980,0,15,6,2,0,1,0,0.0,10.0,0.0,0.0,0.0
1981,0,15,6,1,0,1,0,0.0,11.0,0.0,0.0,0.0
1982,0,15,6,0,0,1,1,4.317314,12.0,0.0,0.0,0.0
1983,0,15,6,4,0,1,2,0.0,0.0,0.0,0.0,0.0
1984,0,15,7,2,0,1,0,1.938949,1.0,0.0,0.0,0.0
1985,0,15,7,1,0,1,0,4.538961,2.0,0.0,0.0,0.0
1986,0,15,7,2,0,1,0,4.922328,3.0,0.0,0.0,0.0
1987,0,15,7,0,0,1,0,7.005847,4.0,0.0,0.0,0.0
1988,0,15,7,3,0,1,1,9.206104,5.0,0.0,0.0,0.0
1989,0,15,7,2,0,1,0,1.933548,6.0,0.0,0.0,0.0
1990,0,15,7,0,0,1,0,1.950315,7.0,0.0,0.0,0.0
1991,0,15,7,2,0,1,0,5.050437,8.0,0.0,0.0,0.0
1992,0,15,7,0,0,1,0,6.383624,9.0,0.0,0.0,0.0
1993,0,15,7,3,0,1,0,7.584252,10.0,0.0,0.0,0.0
1994,0,15,7,1,0,1,1,19.13428,11.0,0.0,0.0,0.0
1995,0,15,7,1,0,1,0,3.150129,12.0,0.0,0.0,0.0
1996,0,15,7,1,0,1,0,3.61682,13.0,0.0,0.0,0.0
1997,0,15,7,1,0,1,0,4.267218,14.0,0.0,0.0,0.0
1998,0,15,7,2,0,1,1,5.083815,15.0,0.0,0.0,0.0
1999,0,15,7,1,0,1,0,1.8839,16.0,0.0,0.0,0.0
2000,0,15,7,1,0,1,0,2.500101,17.0,0.0,0.0,0.0
2001,0,15,7,1,0,1,0,3.316885,18.0,0.0,0.0,0.0
2002,0,15,7,1,0,1,0,3.633362,19.0,0.0,0.0,0.0
2003,0,15,7,3,0,1,0,9.883672,4.8,0.0,0.0,0.0
2004,0,15,7,3,0,1,0,10.3006,4.8,0.0,0.0,0.0
2005,0,15,7,1,0,1,0,10.76704,4.8,0.0,0.0,0.0
2006,0,15,7,0,0,1,1,4.4,4.8,0.0,0.0,0.0
2007,0,15,7,4,0,1,2,0.0,0.0,0.0,0.0,0.0
2008,0,15,4,0,1,1,0,0.0,1.0,0.0,0.0,0.0
2009,0,15,4,0,1,1,0,18.78432,2.0,0.0,0.0,0.0
2010,0,15,4,0,1,1,1,4.4,3.0,0.0,0.0,0.0
2011,0,15,4,3,1,1,1,11.65087,4.0,0.0,0.0,0.0
2012,0,15,4,1,1,1,1,7.267439,5.0,0.0,0.0,0.0
2013,0,15,4,2,1,1,1,5.850843,6.0,0.0,0.0,0.0
2014,0,15,4,4,1,1,2,0.0,0.0,0.0,0.0,0.0
2015,0,15,5,3,1,1,1,7.645705,1.0,0.0,0.0,0.0
2016,0,15,5,1,1,1,1,4.479595,2.0,0.0,0.0,0.0
2017,0,15,5,0,1,1,1,6.11197,3.0,0.0,0.0,0.0
2018,0,15,5,2,1,1,1,5.708445,4.0,0.0,0.0,0.0
2019,0,15,5,4,1,1,2,0.0,0.0,0.0,0.0,0.0
2020,0,15,6,1,1,1,1,4.173464,1.0,0.0,0.0,0.0
2021,0,15,6,0,1,1,1,2.44965,2.0,0.0,0.0,0.0
2022,0,15,6,3,1,1,1,2.70014,3.0,0.0,0.0,0.0
2023,0,15,6,2,1,1,1,2.466069,4.0,0.0,0.0,0.0
2024,0,15,6,4,1,1,2,0.0,0.0,0.0,0.0,0.0
2025,0,15,7,1,1,1,1,3.473281,1.0,0.0,0.0,0.0
2026,0,15,7,1,1,1,0,2.500067,2.0,0.0,0.0,0.0
2027,0,15,7,0,1,1,1,3.916381,3.0,0.0,0.0,0.0
2028,0,15,7,3,1,1,1,2.350237,4.0,0.0,0.0,0.0
2029,0,15,7,3,1,1,0,2.683417,5.0,0.0,0.0,0.0
2030,0,15,7,2,1,1,1,4.232988,6.0,0.0,0.0,0.0
2031,0,15,7,4,1,1,2,0.0,0.0,0.0,0.0,0.0
2032,0,15,4,0,2,1,1,3.217375,1.0,0.0,0.0,0.0
2033,0,15,4,3,2,1,0,12.48352,2.0,0.0,0.0,0.0
2034,0,15,4,3,2,1,1,6.78388,3.0,0.0,0.0,0.0
2035,0,15,4,2,2,1,1,4.633637,4.0,0.0,0.0,0.0
2036,0,15,4,1,2,1,1,3.73136,5.0,0.0,0.0,0.0
2037,0,15,4,0,2,1,1,2.333806,6.0,0.0,0.0,0.0
2038,0,15,4,4,2,1,2,0.0,0.0,0.0,0.0,0.0
2039,0,15,5,0,2,1,1,6.517505,1.0,0.0,0.0,0.0
2040,0,15,5,1,2,1,0,10.01697,2.0,0.0,0.0,0.0
2041,0,15,5,3,2,1,1,6.018323,3.0,0.0,0.0,0.0
2042,0,15,5,1,2,1,1,3.734875,4.0,0.0,0.0,0.0
2043,0,15,5,2,2,1,1,3.181726,5.0,0.0,0.0,0.0
2044,0,15,5,0,2,1,1,3.20005,6.0,0.0,0.0,0.0
2045,0,15,5,4,2,1,2,0.0,0.0,0.0,0.0,0.0
2046,0,15,6,0,2,1,1,4.988912,1.0,0.0,0.0,0.0
2047,0,15,6,3,2,1,0,0.0,2.0,0.0,0.0,0.0
2048,0,15,6,3,2,1,0,0.0,3.0,0.0,0.0,0.0
2049,0,15,6,3,2,1,0,0.0,4.0,0.0,0.0,0.0
2050,0,15,6,3,2,1,0,0.0,5.0,0.0,0.0,0.0
2051,0,15,6,1,2,1,1,12.8172,6.0,0.0,0.0,0.0
2052,0,15,6,2,2,1,1,3.333511,7.0,0.0,0.0,0.0
2053,0,15,6,3,2,1,1,2.599863,8.0,0.0,0.0,0.0
2054,0,15,6,0,2,1,1,5.817225,9.0,0.0,0.0,0.0
2055,0,15,6,4,2,1,2,0.0,0.0,0.0,0.0,0.0
2056,0,15,7,1,2,1,1,3.247553,1.0,0.0,0.0,0.0
2057,0,15,7,1,2,1,1,1.58382,2.0,0.0,0.0,0.0
2058,0,15,7,1,2,1,0,3.632878,3.0,0.0,0.0,0.0
2059,0,15,7,3,2,1,1,5.066596,4.0,0.0,0.0,0.0
2060,0,15,7,1,2,1,0,2.5667,5.0,0.0,0.0,0.0
2061,0,15,7,1,2,1,0,3.100162,6.0,0.0,0.0,0.0
2062,0,15,7,1,2,1,0,3.58335,7.0,0.0,0.0,0.0
2063,0,15,7,1,2,1,0,5.20034,8.0,0.0,0.0,0.0
2064,0,15,7,3,2,1,0,7.200247,9.0,0.0,0.0,0.0
2065,0,15,7,0,2,1,1,8.900373,10.0,0.0,0.0,0.0
2066,0,15,7,1,2,1,1,3.650273,11.0,0.0,0.0,0.0
2067,0,15,7,4,2,1,2,0.0,0.0,0.0,0.0,0.0
2068,0,15,9,4,3,1,2,0.0,0.0,0.0,0.0,0.0
2069,0,26,7,2,0,1,0,0.6749635,1.0,0.0,0.0,0.0
2070,0,26,7,3,0,1,1,0.6919016,2.0,0.0,0.0,0.0
2071,0,26,7,1,0,1,1,15.86773,3.0,0.0,0.0,0.0
2072,0,26,7,1,0,1,0,4.4,4.0,0.0,0.0,0.0
2073,0,26,7,2,0,1,1,4.4,5.0,0.0,0.0,0.0
2074,0,26,7,0,0,1,1,15.88372,6.0,0.0,0.0,0.0
2075,0,26,7,4,0,1,2,0.0,0.0,0.0,0.0,0.0
2076,0,26,7,2,1,1,0,7.760585,1.0,0.0,0.0,0.0
2077,0,26,7,1,1,1,1,4.4,2.0,0.0,0.0,0.0
2078,0,26,7,1,1,1,0,5.517372,3.0,0.0,0.0,0.0
2079,0,26,7,1,1,1,0,9.284384,4.0,0.0,0.0,0.0
2080,0,26,7,1,1,1,0,14.91762,5.0,0.0,0.0,0.0
2081,0,26,7,0,1,1,1,16.46754,6.0,0.0,0.0,0.0
2082,0,26,7,1,1,1,0,5.917564,7.0,0.0,0.0,0.0
2083,0,26,7,1,1,1,0,4.4,8.0,0.0,0.0,0.0
2084,0,26,7,2,1,1,1,4.4,9.0,0.0,0.0,0.0
2085,0,26,7,1,1,1,0,18.11772,10.0,0.0,0.0,0.0
2086,0,26,7,1,1,1,0,4.4,11.0,0.0,0.0,0.0
2087,0,26,7,3,1,1,1,4.4,12.0,0.0,0.0,0.0
2088,0,26,7,4,1,1,2,0.0,0.0,0.0,0.0,0.0
2089,0,26,7,3,2,1,1,14.33899,1.0,0.0,0.0,0.0
2090,0,26,7,4,2,1,2,0.0,0.0,0.0,0.0,0.0
2091,0,26,9,4,2,1,2,0.0,0.0,0.0,0.0,0.0
2092,0,26,7,3,0,1,1,5.232136,1.0,0.0,0.0,0.0
2093,0,26,7,2,0,1,0,9.267223,2.0,0.0,0.0,0.0
2094,0,26,7,1,0,1,1,4.4,3.0,0.0,0.0,0.0
2095,0,26,7,2,0,1,1,0.6834264,4.0,0.0,0.0,0.0
2096,0,26,7,1,0,1,0,7.633584,5.0,0.0,0.0,0.0
2097,0,26,7,1,0,1,0,15.4009,6.0,0.0,0.0,0.0
2098,0,26,7,0,0,1,1,17.25091,7.0,0.0,0.0,0.0
2099,0,26,7,4,0,1,2,0.0,0.0,0.0,0.0,0.0
2100,0,26,7,0,1,1,0,4.359559,1.0,0.0,0.0,0.0
2101,0,26,7,1,1,1,1,13.77683,2.0,0.0,0.0,0.0
2102,0,26,7,1,1,1,0,1.666652,3.0,0.0,0.0,0.0
2103,0,26,7,2,1,1,0,11.46778,4.0,0.0,0.0,0.0
2104,0,26,7,0,1,1,1,16.53415,5.0,0.0,0.0,0.0
2105,0,26,7,2,1,1,1,11.23409,6.0,0.0,0.0,0.0
2106,0,26,7,3,1,1,1,7.300333,7.0,0.0,0.0,0.0
2107,0,26,7,4,1,1,2,0.0,0.0,0.0,0.0,0.0
2108,0,26,7,1,2,1,0,8.289087,1.0,0.0,0.0,0.0
2109,0,26,7,0,2,1,1,19.65653,2.0,0.0,0.0,0.0
2110,0,26,7,1,2,1,1,5.533774,3.0,0.0,0.0,0.0
2111,0,26,7,0,2,1,0,5.767172,4.0,0.0,0.0,0.0
2112,0,26,7,0,2,1,0,9.667708,5.0,0.0,0.0,0.0
2113,0,26,7,3,2,1,1,14.23441,6.0,0.0,0.0,0.0
2114,0,26,7,0,2,1,1,11.71804,7.0,0.0,0.0,0.0
2115,0,26,7,0,2,1,1,17.2511,8.0,0.0,0.0,0.0
2116,0,26,7,4,2,1,2,0.0,0.0,0.0,0.0,0.0
2117,0,26,9,4,3,1,2,0.0,0.0,0.0,0.0,0.0
